way_id,highway,name,oneway,maxspeed_raw,refs
22852123,residential,Rajabali Patel Lane,,,13703062454|11038599032|527967994|11038599033|245657386|245657404|11043913146|245657417|1148585559
22852126,service,,,,245658386|10965042679|245658416
22852127,residential,Maratha Mandir Marg,,,245657372|2244784062|245657411|2244784068|7264294515|7264294508|13434429349|4294951472
22852128,service,,,,245658621|7374923788|7374923787|245658637|245658666|7374923790|245658674
22852129,living_street,,,,245657346|12069277801|13521231801
22852131,living_street,Ghelabhai Street,,,245657352|12069277800|245657426
22852133,residential,,,,245657411|2244784084|245657448
22852134,residential,G Babu Sakpal Marg,,,245658369|13805506801|13805506804|13805506807|14074225370|13805377712|14074225359|13806639511|13806639514|13805951084|245658415
22852140,unclassified,Shakti Mills Lane,,,4294895128|10943719978|2216533516|10703216885|2216533636|7374923793|245658658
22852142,residential,YMCA Road,,,245657412|2244784078|245657425|245657448|245657457|494839951
22852143,service,,,,245658604|245658614
22852144,residential,M U Rajab Road,,,245657342|245657346|245657352|2244632948|494863940
22852145,living_street,,,,6165302137|4233239008|13820159482|13820159481|13820159483|13820159484|6583850787|245658343|245658358|4233239016|13820159485|4233239020|13820159486|4233239021|13820159488|13820159487|13820159489|4233239022|4233239023|13820159490|13820159491|13820159492|13820159493
22852152,residential,Awabai Kashinath Street,,,5175155413|14084875679|245657438
22852157,living_street,Ghelabhai Street,,,245657459|245657426|2244632981|245657496
22852160,residential,G Babu Sakpal Marg,,,245658307|4233239006|245658369
22852165,residential,,,,245657464|618656647
22852171,residential,R B Chandurkar Road (Gell Street),,,245657811|2244784244|245657838|13813980321|245657865|245657893|13820556656|4294951487|6581150824
22852175,residential,Madhav Rao Gangan Street,,,245657633|13999273352|245657682|2244784239|245657838
22852178,residential,,,,494889215|245657798|7375266880|245657880
22852179,residential,Sakubai Mohite Marg,,,245658814|6165302132|13528389661|245658813|2285894207|13807701421|245658819|13807701419|13807701417|2285894205|494909905|2285894204|245658786|494909909|13806707409|1286514070|13806707410|13807702223|13807702222
22852184,residential,Motibai Street,,,245657542|245657632|14001930320|245657717|245657893
22852189,residential,Farukh S Oomerbhoy Path,,,494839943|10063930948|2244784240|3634057171|245657865
22852199,residential,Sane Guruji Marg,,,1643542096|2244784242|13813602076|11921558890|11921558891|13813437669|7104141542|245658015
22852203,tertiary,Mohmad Shahid Marg,,,6925978233|4366159084|2244632931|245657372|494863940|2244784066|245657412|2244784087|2244784093|245657458|2244784127|2244784140|245657496|2244784161|245657575
22852204,residential,,,,245658752|6165302131|245658762|245658774
22852210,residential,G H Parundekar Marg,,,245657885|245657878|245657879|11052129667|245657880|1654406761|245657886
22852222,residential,Pais Street,,,245657936|11042066241|245657953|245658000|2244633047|4233238991|6167841733|245658163
22852228,residential,Ansari Lane,,,245657729|7377661623|245657797|7377661622|7377661626|245657879
22852231,residential,B G Kher Marg,yes,,10277765355|13947665554|245659205|10696286796|6200980866|13949047938|8675805273|13949047957|11068983322|13908962458|13949125080|13949125071|13908962471|13949125059|13949125057|245658964
22852238,unclassified,Keshav Ravkhadhi Road,,,245658547|245658605
22852239,residential,,,,245658774|245658819
22852244,residential,L Melville Marg,,,245657457|12555158941|2244784125|2244784132|2244784142|12555158939|2244784153|245657520
22852248,residential,N Gamadia Cross Road,,,245657655|13906906248|13906906245|13906906243|10248977469
22852249,residential,,yes,,245657555|7374385615|245657554|7374385614|245657567|618653623|245657631|245657644|13352582782|13906681999|461843964
22852253,residential,Keshavrao Khadye Marg,,,9181888337|13997584296|13997584295|13997584294|13997587003|13997584293|13997584292|13997584291|13997584290|13997584289|13997584288|13997584287|2244784318|11050497427|13813753849|13813753857|245658218
22852254,residential,Sane Guruji Marg,,,10704111732|618779229|13433976700|618778087|245657390|528155441|245657465|9136249312|13908542767|13908542766|245657508
22852256,residential,,,,245657425|12555158940|2244784099|2244784119|2244784129|2244784145|2244784163|11953366490
22852257,residential,Shahir Amar Shaik Road,,,9181888337|13997587002|13997587001|13997584300|13997584299|13997584298|13997584297|13997584284|494893520|9136188638|13806741201|245658260
22852264,residential,Reynolds Road,,,245657543|7379857223|7377675732|245657575
22852267,residential,MLD Road,yes,,245657644|618653294|245657714|618653295|245657726|3878649558|245657715
22852268,residential,2nd Sankli Street,,,245657509|14008387940|11043996684|245657597
22852276,living_street,,,,245657544|245657634
22852278,residential,Tulsiwadi Path,,,245657518|7375275103|529915655|9060641494|245657562|245657585|245657638
22852279,residential,Tank Pakhadi Road,,,245657703|245657710|2244633023|494889215|245657729|7377661619|494863723
22852284,residential,Hatutma Sitaram Ghadi Gaonkar Street,yes,,245657482|13908795532|7374385619|245657561
22852288,residential,L Melville Marg,,,245657520|2244784180|245657575
22852289,residential,M Sethi Marg,yes,,2244784137|619981177|619980873|245657519
22852290,residential,1st Sankli Street,,,245657524|245657604
22852291,residential,MLD Road,yes,,245657727|245657715
22852294,residential,Dadasaheb Vichare Road,,,245657561|471980503|471901639|471901638|471901637|471901635|471901634|7411137783|768595249|7374369227
22852300,residential,,,,245657520|13999338306|245657596
22852307,residential,,,,245657545|245657625
22852308,residential,,,,14008344493|14008344494|245657639
22852310,residential,,,,6165302129|13806134344|13806231126|13806134349|245658583|245658576|13441951006|3736864063|13441920849|245658563
22852313,living_street,G B 3rd Lane,,,2244632973|245657458
22852314,residential,MLD Road,yes,,245657715|245657692|245657680|245657631
22852318,residential,Musa Killedar Street,,,245657953|7377661609|1286545898|245658126|2244633051|2244633050|6167841734|6573713273
22852319,residential,,,,245657797|245657798|245657777|7375275094|7414783354|7375275095|7375275096|245657710
22852321,service,,,,245657556|11036679512|245657648
22852323,residential,Cyrus Avenue,,,4294951479|245657648|245657632|494839943|245657596
22852324,residential,,,,245658472|6165302127|13805245007|13805245016|13806279077|13806279068|13806279058|13806279048|245658480
22852330,living_street,Bodyguard Lane,,,245657638|7411177786|471981318|245657674
22852331,service,,yes,,245658672|529853506|10964784195|13303155901|245658673
22852335,service,,yes,,245658740|13303155902|10964784194|14084830392|245658726|7374385642|10964784193|1586582465|1586582479|245658672
22852347,residential,Navroji Gamadia Road,yes,,12721886013|456215968|3878649557|13352582780|245657655
22852351,residential,G Babu Sakpal Marg,,,245658275|11050494325|13805494398|245658307
22852357,living_street,New Approach Road,,,245657508|13908542768|245657674
22852360,residential,Brathod Lane,,,245657728|13720158435|13720158437|13720158439|13720158441|11056082837|13997554683|13997554685|456176953
22852361,residential,Red Cross Street,,,245657676|11953366466|2244784219|245657682|2244784224|10063930948|245657717|4294951486|245657753
22852362,service,,,,245657331|11043374243|245657338
22852369,tertiary,Byramji Gamadia Marg,yes,,456188455|3878649559|7374385631|245657745|7374385630|245657761|245657805|13907705227|245657806|7374385617|7374385616|7374385618|460590116|7375275100|7375275101|6985612651
22852372,residential,Balkrishna Baburao Nakashe Road,,,245657482|13907751317|245657473|618738020|245657456|4123403517|245657568|13382749844|9060641539|9060641542|245657645
22852380,residential,,,,13798687326|13798687345|245658284|13798687330|13798687328|13798687329|1646155636|13798687331|13798687332|13798687333|13798687334|13798687335|13798687336|13798687337|13798687338|13798687339|13798687340|13798687341|13798687342|13798687343|13798687344|245658284
22852385,secondary,Keshavrao Khadye Marg,yes,,1654406812|245658215|3736843533|13805447339|6167841730|6573713273|7377661608|5994556187|5994555659|245658163|13806587098|4294951726|13509287420
22852396,tertiary,Meghraj Sethi Marg,,,245657519|4294951473|13999414165|13303028471|13303028466|494839951|245657542|2244784172|2244784177|2244784183|2244784185|13382965093|245657596|2244784205|245657633|11953366469|245657649
22852397,secondary,Dainik Shivner Mark,,,245658797|13073741412|296338198|245658785|13949444817|2216534249|13949444844|296338195|4361515253|245658888|13949444836|245658925|13366213328|6571825418|296294279|13949501334|2805252944|13161451193|7366384301|245658979|2805252903|296715538|472791743
22852406,secondary,Sant Gadge Maharaj Chowk,yes,,245658184|1286566736|1286566723|245658183
22852434,secondary,Mahalakshmi Station Flyover,yes,,245658261|1654406823|11050497435|245658316|4390218585|1654406831
22852447,tertiary,Bapurao Jagtap Road,,,245657656|6167841739|245657703|7375266883|12666222062|245657886|11052138200|10172965979|13310256050|245658141|13813889010|245658184
22852449,tertiary,Maulana Azad Road North,,,245657811|245657885|13820549589|13820549587|13813943721|13813943713|13820549572|13820549568|13820549566|13820549562|13820549560|13820549553|4294951735|245658183
22852497,primary,Khan Abdul Gaffar Khan Marg,yes,,2051567054|2299255965|2299255963|2299255962|12992328381|768600205|768600221|11158364547|768600224|2299255958|2299255956|768600227|13415319553|2299255951|768600231|2299255948|7425930331|2299255946|768600233|4233167640|5907165680|768600235|10750034993|10248633818|2299255944|768600236|10248623371|768600237|12373108295|13959294530|13959294538|457462419|2299255942|2299255941|2299255940
22852502,primary,Dr E Moses Marg,yes,,245659053|13947471592|13947471591|9719535811
22852552,residential,Atmaram Merchant Road,yes,,714864911|2244783627|245655229|2244783616|620422555|245655160|11036777837|13697651482|620422553|13602294897|620422551
22852563,residential,,yes,,620422589|620422592|5510030713|245655089|620422598|13701312816|620422599|11036755663|245655216|245655256
22852567,residential,Mugbhat galli,,,245655186|13697703545|245655243|6554449572
22852570,residential,,,,245655222|245655242|245655278|1648746185|6554449572|245655349|2244783716|245655380|1648746191|245655381
22852573,residential,Bhaskar Ln,,,620422536|13698350660|13698350659|13698350658|13698350657|13698350656|11041651992|13697387874|2244783607|245655160
22852575,service,B Bakhle Path,,,245655168|10941546626|10941546623
22852578,residential,,,,245655424|13907626451|13611557605|13611557606|714858884|245655304|245655279
22852581,residential,,,,10941546625|10941546624|245655243|245655254|2244783670|245655255
22852591,residential,Ardeshir Dady Street,yes,,245655760|13905242585|7384002963
22852595,residential,Dubash Lane,yes,,245655693|245655730|245655791|245655852|13904788461|13904788460|7384002955
22852608,residential,Sant Sena Maharaj Road,,,7384002980|13906038545|245655794
22852610,residential,Khetwadi 1st Lane,,,7384002964|245655792
22852613,residential,Nawalkar Lane,yes,,245655742|245655808|245655864|7384002959
22852629,residential,,,,245655109|245655135|620422536
22852641,residential,,,,245655083|3601879394|245655125
22852649,residential,,,,7097467684|245654967|245654982|7384062520|609231655|7384062519|609231657
22852654,residential,,,,245655059|8763983831|3601879394
22852657,residential,,,,245655109|7384062507|13701307349|620422628|13701307343|7384062508|245655089
22852659,residential,Zaoba Wadi,,20,610283535|2244783604|4364243533|245655152
22852668,residential,,yes,,620403338|245655353|245655315|245655264|245655179
22852684,service,,,,245655314|245655362
22852697,residential,2nd Bhoiwada Lane,yes,,245655263|13611557607|245655352|245655396
22852698,residential,K.M.Zaveri Road,,,245655153|2439533616
22852702,tertiary,,yes,,245655733|245655596|245655568|245655451|1652054252|245655397|1652054254|6552240718|245655364|245655339
22852703,residential,,yes,,245655236|13611557609|13611557608|245655324
22852708,residential,2nd Carpenter Street,,,245655666|245655794
22852720,residential,Nanubhai Desai Road (Khetwadi Main Road),,,245655760|245655792|245655809|245655822|245655821|245655837|619387641|610228907|245655853|13904788466|7384062493
22852721,residential,Khadilkar Marg,yes,,245655335|245655379|245655393|1651466771|245655411|12927298774|1648746198|245655450
22852725,residential,Ardeshir Dady Street,yes,,245655677|245655760
22852730,residential,2nd Parsi Wada,,,245655626|245655821
22852735,residential,Dubash 2nd Lane,,,610289928|245655731|245655780|245655836
22852736,residential,Nanubhai Desai Road,,,245655585|245655627|245655666|245655694|245655718|245655760
22852737,residential,1st Parsi Wada,,,245655809|245655611
22852740,residential,Khatar Gali,yes,,245655361|610283530|7384332478|245655491
22852748,tertiary,,yes,,245655305|245655324|245655396|245655424|13907657013|245655548|13907626450|245655567|1652054259|10282069985
22852752,residential,1st Carpenter Street,,,245655627|245655743
22852767,residential,Ghoghari Mohalla,,,620400518|245655586|245655679|245655706|245655764|245655823|245655856
22852807,residential,Late Mahendra Kumar Tulasidas Shah Marg,,,245655595|13905255611|245655478
